customer_id,senior_citizen,partner,dependents,tenure_months,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
C103804,1,Yes,No,36,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,67.23,2500.59,No
C103805,0,No,Yes,24,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,81.34,1759.75,No
C103806,1,No,Yes,1,Month-to-month,DSL,Yes,No,No,Mailed check,50.64,48.2,Yes
C103807,0,No,Yes,32,Month-to-month,Fiber optic,No,No,No,Mailed check,84.11,2670.11,Yes
C103808,0,No,No,17,Month-to-month,DSL,No,Yes,Yes,Electronic check,43.45,693.55,No
C103809,0,No,Yes,19,Month-to-month,No,Yes,No,Yes,Mailed check,18.0,322.48,No
C103810,0,No,No,9,Month-to-month,DSL,Yes,No,No,Electronic check,52.54,490.69,No
C103811,0,No,No,16,Month-to-month,DSL,No,No,Yes,Mailed check,51.14,750.17,Yes
C103812,1,Yes,No,32,Two year,No,Yes,No,Yes,Credit card,18.79,629.05,No
C103813,0,No,No,22,One year,Fiber optic,No,No,No,Credit card,86.68,1959.93,No
C103814,0,No,No,33,Month-to-month,No,No,No,Yes,Mailed check,28.51,942.34,Yes
C103815,0,Yes,No,36,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,64.14,2249.15,No
C103816,0,Yes,No,1,Month-to-month,Fiber optic,No,No,No,Mailed check,69.91,65.33,Yes
C103817,0,No,Yes,3,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,66.43,206.86,Yes
C103818,0,Yes,No,22,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,101.88,2345.62,No
C103819,0,Yes,No,16,Month-to-month,No,No,No,Yes,Credit card,32.34,535.35,Yes
C103820,0,No,Yes,47,Month-to-month,No,No,Yes,Yes,Electronic check,18.0,807.95,Yes
C103821,0,Yes,No,32,One year,No,Yes,Yes,No,Bank transfer,20.55,594.46,No
C103822,0,Yes,No,1,Month-to-month,Fiber optic,No,Yes,No,Mailed check,82.03,82.54,Yes
C103823,0,Yes,No,18,One year,DSL,No,No,Yes,Mailed check,77.51,1367.92,No
C103824,0,No,No,39,Month-to-month,DSL,No,Yes,No,Mailed check,46.46,1730.45,No
C103825,0,Yes,No,16,Month-to-month,DSL,Yes,No,Yes,Electronic check,55.83,875.27,No
C103826,0,No,Yes,16,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,96.32,1594.39,No
C103827,0,No,No,1,Month-to-month,No,No,No,Yes,Credit card,30.1,30.21,Yes
C103828,0,No,No,7,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,63.25,445.08,No
C103829,0,Yes,Yes,23,Month-to-month,Fiber optic,Yes,No,No,Electronic check,68.16,1448.42,No
C103830,0,No,No,48,Two year,DSL,Yes,No,Yes,Credit card,48.26,2130.99,No
C103831,0,No,No,23,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,91.09,1951.9,No
C103832,0,No,No,1,Month-to-month,DSL,Yes,No,Yes,Bank transfer,72.66,71.57,Yes
C103833,0,Yes,Yes,19,Month-to-month,Fiber optic,Yes,No,No,Mailed check,84.44,1578.48,Yes
C103834,1,No,Yes,56,One year,Fiber optic,Yes,No,Yes,Bank transfer,98.58,5666.89,No
C103835,1,No,No,66,Two year,No,No,No,Yes,Electronic check,18.0,1119.33,No
C103836,0,No,Yes,32,One year,Fiber optic,Yes,No,Yes,Electronic check,76.53,2350.93,No
C103837,0,Yes,Yes,9,Month-to-month,No,No,No,Yes,Bank transfer,20.37,184.4,No
C103838,0,No,No,20,One year,DSL,Yes,Yes,No,Bank transfer,68.89,1322.54,No
C103839,0,Yes,No,57,Two year,Fiber optic,No,No,Yes,Mailed check,61.14,3492.94,No
C103840,0,No,No,1,Month-to-month,Fiber optic,No,No,No,Credit card,76.95,72.91,Yes
C103841,1,No,No,51,One year,Fiber optic,No,Yes,No,Electronic check,84.78,4261.72,No
C103842,0,Yes,No,47,One year,DSL,No,No,Yes,Electronic check,57.28,2624.17,Yes
C103843,0,Yes,Yes,27,Month-to-month,Fiber optic,Yes,No,No,Electronic check,81.49,2214.64,Yes
C103844,1,No,No,48,Month-to-month,Fiber optic,No,No,Yes,Credit card,81.0,3688.5,Yes
C103845,0,Yes,No,66,One year,No,Yes,No,Yes,Mailed check,18.0,1222.83,No
C103846,0,Yes,No,34,Month-to-month,DSL,No,No,Yes,Bank transfer,68.65,2113.06,No
C103847,0,No,No,15,Month-to-month,DSL,No,Yes,Yes,Bank transfer,32.94,480.46,No
C103848,0,No,No,1,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,71.43,69.26,No
C103849,0,Yes,Yes,61,Two year,Fiber optic,No,Yes,No,Credit card,54.43,2988.37,No
C103850,0,No,No,9,Month-to-month,Fiber optic,No,No,Yes,Credit card,76.79,642.81,Yes
C103851,0,Yes,No,5,Month-to-month,Fiber optic,No,No,Yes,Electronic check,72.21,366.83,Yes
C103852,0,No,Yes,4,Month-to-month,DSL,No,Yes,No,Electronic check,36.7,134.08,No
C103853,0,No,No,57,Two year,Fiber optic,No,Yes,Yes,Credit card,93.0,5201.31,No
C103854,1,No,No,39,Month-to-month,No,No,No,Yes,Mailed check,18.0,731.56,No
C103855,1,No,No,27,One year,DSL,No,No,No,Electronic check,57.83,1426.91,No
C103856,1,No,No,23,Month-to-month,No,No,No,Yes,Credit card,28.78,673.7,No
C103857,0,Yes,No,49,One year,Fiber optic,Yes,Yes,No,Credit card,84.05,3996.53,No
C103858,0,No,No,43,Month-to-month,Fiber optic,Yes,No,No,Mailed check,102.76,4238.7,No
C103859,0,Yes,Yes,8,One year,DSL,No,Yes,Yes,Bank transfer,56.92,463.43,No
C103860,0,No,Yes,16,Month-to-month,DSL,No,Yes,Yes,Bank transfer,60.12,918.5,No
C103861,0,No,No,24,One year,DSL,No,No,No,Mailed check,65.51,1548.09,Yes
C103862,0,Yes,No,19,Month-to-month,DSL,No,No,Yes,Bank transfer,58.88,1015.37,No
C103863,0,No,No,1,Month-to-month,Fiber optic,No,No,Yes,Mailed check,63.1,62.12,Yes
C103864,0,Yes,No,1,Month-to-month,Fiber optic,No,No,Yes,Credit card,75.09,69.35,No
C103865,0,No,No,48,Month-to-month,No,No,No,Yes,Electronic check,28.42,1353.02,Yes
C103866,0,Yes,Yes,18,Month-to-month,Fiber optic,No,No,Yes,Mailed check,81.21,1469.45,Yes
C103867,0,No,No,8,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,80.09,607.72,Yes
C103868,0,No,No,38,Month-to-month,DSL,No,No,Yes,Bank transfer,56.71,2140.4,No
C103869,0,No,No,17,Month-to-month,Fiber optic,No,No,No,Electronic check,59.78,1017.62,No
C103870,0,No,No,22,Two year,DSL,No,No,Yes,Mailed check,53.54,1126.85,No
C103871,0,Yes,Yes,31,Month-to-month,No,No,No,No,Bank transfer,34.39,993.71,No
C103872,0,Yes,No,9,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,76.6,649.42,No
C103873,0,Yes,No,55,One year,Fiber optic,No,No,Yes,Mailed check,93.42,4658.62,No
C103874,0,No,No,57,Two year,Fiber optic,No,No,Yes,Mailed check,83.99,4352.26,No
C103875,0,No,Yes,53,One year,Fiber optic,No,No,Yes,Electronic check,66.38,3344.16,Yes
C103876,1,Yes,No,43,Month-to-month,DSL,No,No,Yes,Electronic check,62.74,2767.31,No
C103877,0,Yes,No,16,Month-to-month,No,No,No,Yes,Credit card,48.75,729.66,No
C103878,0,No,No,1,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,84.17,78.27,No
C103879,0,Yes,Yes,15,One year,DSL,Yes,Yes,No,Bank transfer,45.48,623.12,No
C103880,0,No,Yes,15,Month-to-month,DSL,No,No,Yes,Bank transfer,39.1,609.96,Yes
C103881,0,No,Yes,15,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,96.71,1456.86,Yes
C103882,0,No,No,27,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,96.86,2394.81,Yes
C103883,1,Yes,No,67,Two year,DSL,Yes,No,Yes,Electronic check,55.92,3765.75,No
C103884,0,No,Yes,29,Month-to-month,DSL,No,Yes,No,Mailed check,62.24,1781.44,No
C103885,0,Yes,No,27,One year,No,Yes,No,No,Mailed check,24.69,674.48,No
C103886,0,Yes,No,29,One year,Fiber optic,Yes,No,Yes,Electronic check,85.67,2308.15,No
C103887,0,No,No,1,Month-to-month,DSL,Yes,No,Yes,Electronic check,63.07,66.18,Yes
C103888,0,Yes,Yes,2,One year,No,Yes,Yes,Yes,Electronic check,31.97,66.22,No
C103889,0,Yes,No,1,Month-to-month,DSL,Yes,No,Yes,Credit card,64.75,65.35,Yes
C103890,0,Yes,No,12,Month-to-month,No,No,Yes,No,Mailed check,36.45,444.76,No
C103891,0,Yes,Yes,10,Month-to-month,No,No,No,No,Credit card,25.38,264.14,No
C103892,0,No,Yes,51,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,49.68,2591.44,No
C103893,0,No,No,19,One year,No,No,Yes,Yes,Bank transfer,29.13,562.91,No
C103894,0,No,No,17,Month-to-month,No,No,No,No,Mailed check,18.0,312.93,Yes
C103895,0,No,No,3,Month-to-month,DSL,No,No,Yes,Mailed check,66.69,185.88,No
C103896,0,No,No,6,Month-to-month,Fiber optic,No,No,Yes,Electronic check,85.31,464.98,Yes
C103897,0,Yes,No,48,Two year,Fiber optic,No,No,Yes,Credit card,79.47,3764.71,No
C103898,0,Yes,No,2,Month-to-month,DSL,Yes,No,Yes,Mailed check,53.82,111.65,No
C103899,0,Yes,Yes,2,Month-to-month,DSL,Yes,No,Yes,Bank transfer,40.41,73.23,No
C103900,0,No,No,43,One year,DSL,Yes,No,No,Credit card,74.61,3276.32,No
C103901,0,No,No,72,Two year,Fiber optic,Yes,No,No,Bank transfer,73.53,4838.13,No
C103902,0,Yes,Yes,25,One year,Fiber optic,Yes,Yes,Yes,Mailed check,84.61,2182.74,No
C103903,1,Yes,Yes,23,Month-to-month,No,No,No,Yes,Credit card,27.32,594.84,No
C103904,0,Yes,No,2,Month-to-month,DSL,No,No,Yes,Electronic check,56.67,109.65,No
C103905,0,No,No,1,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,78.72,71.04,Yes
C103906,0,No,No,48,Two year,Fiber optic,No,No,No,Electronic check,52.44,2393.51,No
C103907,0,No,Yes,1,One year,Fiber optic,Yes,Yes,No,Bank transfer,84.53,85.86,No
C103908,0,Yes,No,1,Month-to-month,Fiber optic,No,No,Yes,Electronic check,74.14,71.28,No
C103909,0,Yes,No,65,Two year,Fiber optic,No,No,No,Credit card,80.36,5244.46,No
C103910,0,Yes,No,38,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,84.11,3205.99,No
C103911,0,No,No,14,Month-to-month,DSL,No,No,Yes,Electronic check,72.42,915.78,Yes
C103912,0,No,Yes,23,One year,DSL,Yes,No,Yes,Credit card,57.78,1366.58,No
C103913,0,Yes,Yes,61,Two year,Fiber optic,No,No,No,Mailed check,77.11,4614.63,No
C103914,1,No,Yes,25,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,63.35,1622.52,No
C103915,0,No,Yes,21,Month-to-month,No,Yes,No,No,Credit card,18.0,362.97,No
C103916,0,No,Yes,14,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,59.2,851.41,Yes
C103917,1,No,Yes,26,One year,Fiber optic,Yes,No,No,Electronic check,90.11,2253.2,No
C103918,0,No,No,27,Month-to-month,DSL,Yes,No,Yes,Electronic check,63.79,1640.82,No
C103919,0,Yes,No,44,One year,Fiber optic,Yes,Yes,Yes,Mailed check,96.09,4021.63,Yes
C103920,0,No,Yes,28,One year,DSL,Yes,No,Yes,Credit card,55.6,1573.57,No
C103921,0,Yes,No,34,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,87.84,2881.45,Yes
C103922,0,Yes,No,51,Two year,Fiber optic,Yes,No,Yes,Credit card,79.02,4217.15,No
C103923,0,Yes,Yes,18,Month-to-month,DSL,No,Yes,Yes,Electronic check,38.6,716.44,No
C103924,0,Yes,No,6,One year,DSL,No,No,Yes,Mailed check,32.6,193.58,No
C103925,0,No,No,13,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,94.64,1253.74,No
C103926,0,No,Yes,2,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,80.59,159.1,No
C103927,0,No,No,10,Month-to-month,No,Yes,No,Yes,Electronic check,18.0,176.24,No
C103928,0,Yes,No,10,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,85.27,805.74,No
C103929,0,Yes,No,18,Month-to-month,DSL,No,No,Yes,Mailed check,38.24,637.77,No
C103930,0,No,No,1,Month-to-month,DSL,No,No,No,Electronic check,41.35,39.06,Yes
C103931,0,No,No,2,Month-to-month,No,Yes,Yes,Yes,Credit card,29.48,55.54,No
C103932,0,Yes,No,22,Month-to-month,Fiber optic,No,No,No,Mailed check,76.99,1621.36,Yes
C103933,0,Yes,Yes,1,Month-to-month,DSL,Yes,No,No,Bank transfer,73.07,74.03,Yes
C103934,1,No,Yes,33,One year,Fiber optic,No,Yes,Yes,Bank transfer,85.66,2781.17,Yes
C103935,0,No,Yes,69,Two year,DSL,Yes,Yes,Yes,Electronic check,63.29,3946.36,No
C103936,0,No,No,3,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,73.96,231.06,No
C103937,1,Yes,Yes,16,Two year,Fiber optic,No,No,No,Mailed check,79.76,1322.92,No
C103938,1,Yes,No,19,One year,No,Yes,No,Yes,Credit card,52.15,1028.24,No
C103939,0,Yes,No,1,Month-to-month,Fiber optic,No,No,Yes,Credit card,85.9,88.53,Yes
C103940,0,No,No,1,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,80.58,79.75,Yes
C103941,0,No,No,62,Two year,No,No,No,Yes,Mailed check,48.26,2731.67,No
C103942,0,No,Yes,1,Month-to-month,Fiber optic,No,No,No,Electronic check,95.88,87.59,Yes
C103943,0,No,No,1,Month-to-month,Fiber optic,No,No,Yes,Mailed check,80.2,80.32,No
C103944,0,Yes,No,30,One year,DSL,No,No,Yes,Mailed check,53.67,1497.81,No
C103945,0,No,No,34,One year,DSL,No,Yes,Yes,Mailed check,32.04,1096.31,No
C103946,0,Yes,No,56,Two year,Fiber optic,Yes,No,Yes,Mailed check,70.37,3573.6,No
C103947,0,No,No,16,Month-to-month,DSL,No,No,Yes,Mailed check,60.98,974.33,No
C103948,0,Yes,No,3,Month-to-month,No,No,Yes,No,Bank transfer,18.0,51.59,No
C103949,0,Yes,Yes,5,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,79.3,376.38,No
C103950,0,No,No,1,Month-to-month,No,No,No,Yes,Credit card,57.0,54.99,Yes
C103951,0,Yes,No,47,One year,Fiber optic,No,No,Yes,Electronic check,86.81,3894.88,No
C103952,0,Yes,No,44,Two year,Fiber optic,No,No,Yes,Bank transfer,101.71,4214.57,Yes
C103953,0,No,Yes,42,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,81.03,3355.46,Yes
C103954,0,Yes,Yes,13,Month-to-month,DSL,Yes,No,Yes,Credit card,33.07,444.66,No
C103955,0,Yes,Yes,1,Month-to-month,Fiber optic,No,No,Yes,Mailed check,81.12,85.1,Yes
C103956,1,No,No,27,Month-to-month,No,No,Yes,No,Electronic check,25.86,714.02,No
C103957,0,No,Yes,27,One year,Fiber optic,No,Yes,No,Credit card,65.7,1851.98,No
C103958,0,Yes,No,50,Two year,Fiber optic,Yes,No,Yes,Bank transfer,99.86,4913.52,No
C103959,0,Yes,No,17,Month-to-month,Fiber optic,No,No,No,Electronic check,72.59,1127.46,Yes
C103960,1,Yes,No,15,One year,DSL,No,Yes,Yes,Credit card,55.46,837.17,No
C103961,0,No,No,58,Two year,Fiber optic,Yes,No,Yes,Electronic check,66.75,4017.74,No
C103962,0,No,No,8,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,83.78,669.99,Yes
C103963,0,Yes,No,68,Two year,Fiber optic,No,Yes,Yes,Credit card,71.97,4921.63,No
C103964,0,Yes,No,15,One year,DSL,No,No,Yes,Mailed check,37.57,512.32,No
C103965,0,No,No,14,One year,Fiber optic,Yes,No,Yes,Bank transfer,92.94,1345.9,No
C103966,0,Yes,No,23,Month-to-month,Fiber optic,No,No,No,Mailed check,77.25,1824.63,Yes
C103967,0,No,No,1,Month-to-month,No,Yes,No,No,Mailed check,40.17,39.96,No
C103968,1,Yes,No,11,Month-to-month,DSL,Yes,No,No,Credit card,65.57,668.38,No
C103969,0,Yes,Yes,62,Two year,No,Yes,No,Yes,Credit card,18.0,1029.86,No
C103970,0,No,No,42,Two year,Fiber optic,No,No,No,Mailed check,92.32,3903.88,No
C103971,0,Yes,No,1,Month-to-month,DSL,No,No,Yes,Credit card,46.85,46.98,Yes
C103972,1,No,No,13,Month-to-month,DSL,No,Yes,No,Electronic check,45.19,545.17,No
C103973,0,No,Yes,12,Month-to-month,No,No,No,No,Bank transfer,35.61,432.37,No
C103974,0,No,Yes,32,One year,Fiber optic,No,No,Yes,Electronic check,70.97,2202.79,No
C103975,0,Yes,No,26,One year,Fiber optic,No,No,No,Credit card,101.79,2760.62,No
C103976,0,Yes,No,36,Two year,Fiber optic,No,No,Yes,Electronic check,71.75,2547.84,No
C103977,0,Yes,No,31,One year,DSL,No,Yes,Yes,Mailed check,54.0,1709.26,No
C103978,0,No,No,13,Month-to-month,Fiber optic,No,No,Yes,Electronic check,75.33,1018.12,No
C103979,0,No,No,14,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,75.61,1031.66,No
C103980,0,No,No,68,One year,DSL,No,Yes,Yes,Mailed check,61.17,4305.77,No
C103981,0,No,Yes,47,Two year,No,No,No,No,Electronic check,30.89,1493.04,No
C103982,1,Yes,No,13,Month-to-month,Fiber optic,No,No,No,Electronic check,75.49,892.68,Yes
C103983,0,No,No,22,Month-to-month,DSL,No,Yes,Yes,Mailed check,59.44,1255.11,No
C103984,0,Yes,No,6,Month-to-month,DSL,Yes,Yes,No,Bank transfer,73.63,397.62,Yes
C103985,0,Yes,No,1,Month-to-month,No,Yes,Yes,No,Mailed check,18.0,17.83,Yes
C103986,1,No,No,1,Month-to-month,Fiber optic,No,No,Yes,Electronic check,68.47,66.83,Yes
C103987,0,No,No,1,Month-to-month,No,No,Yes,Yes,Mailed check,24.13,22.78,Yes
C103988,0,Yes,No,16,Month-to-month,DSL,No,No,No,Mailed check,34.03,545.59,No
C103989,0,Yes,No,22,Month-to-month,No,No,No,Yes,Electronic check,22.61,490.41,No
C103990,0,No,Yes,61,Two year,Fiber optic,Yes,No,No,Electronic check,82.01,5209.02,Yes
C103991,0,No,No,65,Two year,Fiber optic,No,No,Yes,Mailed check,86.26,5656.53,No
C103992,0,No,Yes,20,Month-to-month,Fiber optic,No,No,No,Mailed check,77.2,1547.73,Yes
C103993,0,No,No,52,One year,DSL,Yes,No,No,Bank transfer,63.56,3149.94,No
C103994,0,No,Yes,46,One year,No,No,No,Yes,Credit card,36.27,1611.59,No
C103995,0,No,Yes,25,Month-to-month,DSL,Yes,Yes,No,Credit card,55.36,1251.81,No
C103996,0,No,No,18,Month-to-month,DSL,Yes,No,Yes,Bank transfer,32.87,609.78,Yes
C103997,0,No,Yes,37,Month-to-month,Fiber optic,No,No,Yes,Mailed check,79.41,2810.85,No
C103998,0,No,No,52,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,80.34,4261.35,Yes
C103999,0,No,No,1,Month-to-month,No,No,No,No,Mailed check,18.0,18.79,Yes
C104000,0,No,Yes,53,Two year,No,No,Yes,No,Electronic check,28.95,1535.31,Yes
C104001,0,Yes,No,23,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,82.39,1824.37,No
C104002,0,Yes,No,5,Month-to-month,Fiber optic,No,No,Yes,Electronic check,66.23,326.81,No
C104003,0,No,No,31,One year,Fiber optic,Yes,Yes,No,Bank transfer,54.38,1562.34,No
C104004,0,Yes,No,4,Month-to-month,DSL,No,Yes,Yes,Electronic check,62.54,245.92,No
C104005,0,No,No,46,Two year,DSL,No,Yes,Yes,Electronic check,54.48,2421.71,No
C104006,0,No,Yes,6,Month-to-month,DSL,No,No,No,Electronic check,30.4,182.82,Yes
C104007,0,No,No,31,Month-to-month,DSL,Yes,No,Yes,Mailed check,41.09,1255.83,No
C104008,0,Yes,No,27,One year,Fiber optic,No,No,No,Electronic check,73.56,1997.07,Yes
C104009,0,No,Yes,1,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,93.17,94.46,Yes
C104010,0,Yes,No,44,One year,DSL,Yes,Yes,No,Electronic check,70.27,3240.54,No
C104011,0,No,No,2,Month-to-month,DSL,No,Yes,Yes,Electronic check,58.75,114.42,No
C104012,0,Yes,No,20,Month-to-month,DSL,No,Yes,Yes,Electronic check,29.05,579.93,No
C104013,1,Yes,No,63,One year,DSL,Yes,Yes,No,Electronic check,56.02,3590.65,No
C104014,0,No,Yes,1,Month-to-month,DSL,Yes,No,No,Bank transfer,60.48,61.81,Yes
C104015,0,No,No,66,Two year,Fiber optic,Yes,No,Yes,Mailed check,84.33,5713.67,No
C104016,0,No,No,33,Month-to-month,No,Yes,Yes,Yes,Bank transfer,18.0,542.69,No
C104017,0,Yes,Yes,1,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,87.79,90.7,Yes
C104018,0,No,Yes,72,Two year,Fiber optic,Yes,No,Yes,Bank transfer,86.67,6499.72,No
C104019,0,Yes,No,54,Month-to-month,Fiber optic,Yes,No,No,Mailed check,96.7,4807.42,No
C104020,0,Yes,No,24,Month-to-month,DSL,Yes,Yes,Yes,Credit card,31.64,688.43,No
C104021,0,No,No,17,Month-to-month,DSL,No,No,No,Electronic check,54.04,829.28,No
C104022,0,No,No,52,One year,DSL,No,No,No,Electronic check,55.97,2983.56,No
C104023,0,Yes,No,21,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,76.57,1523.64,No
C104024,0,Yes,No,46,One year,Fiber optic,No,No,Yes,Mailed check,60.98,2615.23,No
C104025,0,No,No,57,Two year,DSL,Yes,No,Yes,Credit card,43.88,2414.73,No
C104026,1,Yes,No,34,One year,No,No,No,Yes,Mailed check,38.05,1202.99,No
C104027,0,No,No,18,One year,DSL,No,Yes,Yes,Credit card,81.17,1413.85,No
C104028,0,No,No,72,Two year,Fiber optic,Yes,No,No,Bank transfer,84.09,5962.67,No
C104029,0,No,No,7,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,84.27,576.82,Yes
C104030,1,Yes,No,60,Two year,DSL,Yes,No,Yes,Electronic check,54.83,3053.57,No
C104031,0,Yes,Yes,50,One year,DSL,No,No,Yes,Bank transfer,28.37,1323.12,No
C104032,0,Yes,No,1,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,81.29,81.8,No
C104033,0,No,No,21,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,81.75,1570.4,Yes
C104034,1,Yes,No,22,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,93.55,2157.85,Yes
C104035,0,No,No,19,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,79.16,1401.84,Yes
C104036,0,Yes,No,57,One year,DSL,No,No,Yes,Electronic check,49.8,2563.55,No
C104037,0,No,No,39,One year,DSL,Yes,Yes,No,Electronic check,58.5,2089.74,No
C104038,0,Yes,No,7,Month-to-month,No,No,No,Yes,Credit card,27.65,180.27,No
C104039,0,No,No,61,Two year,DSL,No,No,No,Credit card,55.7,3349.79,No
C104040,0,Yes,No,59,One year,Fiber optic,No,No,No,Bank transfer,98.09,5306.63,No
C104041,0,No,No,8,Month-to-month,No,No,No,No,Credit card,40.46,324.64,No
C104042,0,Yes,No,1,Month-to-month,DSL,Yes,Yes,No,Bank transfer,41.24,40.74,No
C104043,0,No,No,29,Month-to-month,No,Yes,No,No,Credit card,25.31,675.34,No
C104044,0,No,No,61,Two year,Fiber optic,No,Yes,Yes,Mailed check,60.75,3724.44,No
C104045,0,Yes,No,16,One year,Fiber optic,Yes,No,No,Mailed check,81.84,1329.12,No
C104046,0,Yes,No,1,Month-to-month,DSL,No,No,No,Electronic check,64.41,65.14,Yes
C104047,0,Yes,No,17,One year,Fiber optic,No,Yes,Yes,Electronic check,70.05,1130.17,Yes
C104048,0,Yes,No,31,One year,No,No,No,No,Electronic check,43.14,1275.44,Yes
C104049,0,No,No,45,One year,DSL,No,No,Yes,Electronic check,52.23,2209.47,No
C104050,0,Yes,Yes,39,Month-to-month,DSL,Yes,No,Yes,Credit card,75.37,2873.03,No
C104051,0,Yes,No,45,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,81.33,3830.28,No
C104052,0,No,No,37,Month-to-month,No,Yes,Yes,No,Credit card,21.34,718.44,No
C104053,0,Yes,No,52,Two year,Fiber optic,No,Yes,No,Electronic check,70.02,3314.05,No
C104054,0,No,No,41,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,75.57,2836.97,Yes
C104055,0,No,No,30,Month-to-month,No,No,No,Yes,Mailed check,18.0,516.12,No
C104056,1,No,Yes,18,One year,Fiber optic,No,No,No,Credit card,87.35,1510.9,No
C104057,0,No,No,41,Month-to-month,Fiber optic,No,No,No,Electronic check,78.85,3387.5,No
C104058,0,Yes,No,41,Two year,Fiber optic,No,Yes,Yes,Bank transfer,65.62,2563.85,No
C104059,0,Yes,No,3,Month-to-month,Fiber optic,No,No,No,Mailed check,72.96,209.92,No
C104060,0,Yes,No,1,Month-to-month,Fiber optic,No,No,Yes,Electronic check,80.1,74.79,Yes
C104061,0,Yes,No,1,Month-to-month,Fiber optic,No,No,No,Mailed check,77.88,73.13,Yes
C104062,0,No,No,17,Month-to-month,No,No,Yes,Yes,Electronic check,33.65,540.05,No
C104063,0,Yes,No,25,Month-to-month,DSL,No,No,Yes,Electronic check,69.85,1764.92,No
C104064,1,No,Yes,1,Month-to-month,DSL,No,Yes,No,Electronic check,39.38,38.13,No
C104065,0,No,No,31,One year,DSL,No,No,Yes,Credit card,70.18,2007.75,No
C104066,0,No,Yes,36,Month-to-month,No,No,Yes,No,Electronic check,18.88,668.9,No
C104067,0,No,No,16,One year,DSL,Yes,No,Yes,Credit card,40.2,599.68,No
C104068,0,Yes,Yes,22,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,83.84,1727.85,No
C104069,1,Yes,Yes,1,Month-to-month,Fiber optic,Yes,No,No,Credit card,86.69,87.37,Yes
C104070,0,Yes,Yes,69,Two year,No,No,No,No,Credit card,22.67,1620.34,Yes
C104071,0,No,No,54,Two year,DSL,No,Yes,No,Mailed check,78.22,3948.95,No
C104072,0,No,No,40,One year,DSL,Yes,No,Yes,Credit card,71.48,2648.75,No
C104073,0,Yes,Yes,31,Two year,No,Yes,No,No,Electronic check,37.91,1129.58,No
C104074,0,Yes,No,38,Month-to-month,Fiber optic,No,No,Yes,Electronic check,85.64,2970.53,No
C104075,0,No,No,24,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,102.72,2283.72,No
C104076,0,Yes,No,60,Month-to-month,No,No,Yes,No,Mailed check,50.62,2915.17,No
C104077,0,No,No,11,Month-to-month,DSL,No,Yes,No,Credit card,48.63,557.82,No
C104078,0,No,No,42,Two year,DSL,No,No,No,Mailed check,46.24,1909.87,No
C104079,0,No,No,18,Month-to-month,No,No,No,Yes,Credit card,37.84,692.79,No
C104080,0,Yes,No,19,Month-to-month,No,Yes,Yes,Yes,Mailed check,18.0,322.96,No
C104081,0,No,Yes,43,One year,Fiber optic,Yes,No,No,Mailed check,77.78,3177.79,No
C104082,0,Yes,No,4,Month-to-month,DSL,No,No,Yes,Bank transfer,75.96,314.59,Yes
