order_id,customer_id,order_date,channel,status
7622,3112,2024-06-19,Organic,returned
7623,2299,2024-08-26,Paid Search,completed
7624,1979,2024-06-16,Paid Search,completed
7625,707,2024-05-16,Email,completed
7626,1173,2024-01-26,Paid Search,completed
7627,1804,2023-12-24,Referral,completed
7628,3948,2024-09-20,Referral,completed
7629,2458,2024-04-06,Paid Search,completed
7630,3776,2024-06-12,Social,completed
7631,1043,2024-09-30,Organic,completed
7632,286,2024-10-15,Paid Search,completed
7633,3922,2024-04-09,Social,completed
7634,1324,2023-05-02,Organic,completed
7635,2156,2024-07-01,Organic,completed
7636,295,2024-12-24,Referral,completed
7637,3438,2024-12-15,Social,completed
7638,4,2024-05-08,Social,completed
7639,3629,2024-03-16,Email,completed
7640,684,2024-10-01,Social,completed
7641,755,2024-10-22,Social,completed
7642,3309,2024-04-04,Paid Search,returned
7643,1519,2024-10-17,Paid Search,completed
7644,1034,2023-08-21,Organic,returned
7645,2406,2024-11-04,Social,returned
7646,1029,2024-03-03,Social,completed
7647,1153,2024-02-20,Organic,returned
7648,183,2024-09-02,Email,completed
7649,2167,2023-11-27,Organic,completed
7650,536,2024-05-20,Social,completed
7651,3351,2024-11-24,Organic,cancelled
7652,3022,2024-06-05,Referral,completed
7653,1147,2024-03-19,Organic,cancelled
7654,2152,2023-12-12,Organic,completed
7655,2323,2024-03-30,Organic,completed
7656,2687,2024-08-14,Paid Search,completed
7657,1654,2024-12-08,Social,completed
7658,2629,2024-02-21,Organic,completed
7659,702,2024-02-01,Email,completed
7660,1882,2024-08-02,Organic,returned
7661,387,2024-04-23,Referral,completed
7662,3760,2024-09-09,Paid Search,completed
7663,1578,2024-05-16,Paid Search,completed
7664,2494,2024-12-09,Email,completed
7665,1960,2024-07-06,Email,completed
7666,113,2023-08-09,Email,completed
7667,255,2024-01-15,Paid Search,completed
7668,1063,2024-03-24,Social,completed
7669,2710,2024-09-02,Organic,completed
7670,2581,2024-06-13,Social,completed
7671,773,2024-10-28,Paid Search,returned
7672,1956,2023-11-05,Organic,completed
7673,1448,2023-10-05,Email,cancelled
7674,2287,2023-08-18,Email,completed
7675,1341,2024-07-04,Organic,completed
7676,3598,2024-05-07,Organic,completed
7677,1887,2024-11-12,Organic,completed
7678,1689,2024-07-21,Referral,completed
7679,2827,2024-04-18,Organic,completed
7680,3125,2024-09-08,Social,completed
7681,1742,2024-10-30,Organic,completed
7682,444,2024-01-07,Social,completed
7683,346,2024-12-21,Referral,completed
7684,1311,2024-07-01,Organic,completed
7685,2954,2024-09-22,Social,completed
7686,2633,2024-12-25,Social,completed
7687,1158,2024-08-30,Paid Search,completed
7688,15,2024-10-25,Email,cancelled
7689,2587,2024-09-04,Social,completed
7690,2270,2024-08-11,Organic,completed
7691,3097,2024-03-01,Organic,completed
7692,2751,2024-03-02,Email,completed
7693,999,2024-08-23,Organic,completed
7694,2955,2023-10-29,Email,completed
7695,1945,2024-12-23,Organic,completed
7696,2313,2023-03-06,Email,completed
7697,1413,2024-09-07,Organic,completed
7698,3163,2023-05-05,Email,completed
7699,802,2024-10-11,Referral,cancelled
7700,836,2024-03-28,Organic,completed
7701,959,2024-08-29,Email,completed
7702,3160,2024-01-27,Email,completed
7703,2937,2024-02-22,Email,completed
7704,1082,2024-04-17,Paid Search,completed
7705,597,2023-10-23,Email,completed
7706,116,2024-03-17,Referral,completed
7707,2742,2024-11-21,Organic,completed
7708,2163,2023-11-03,Email,completed
7709,2823,2024-03-18,Organic,completed
7710,2847,2023-11-16,Organic,completed
7711,3382,2024-06-25,Paid Search,completed
7712,1643,2024-04-15,Referral,returned
7713,3315,2024-08-23,Social,completed
7714,1733,2023-08-11,Referral,completed
7715,2845,2023-05-20,Paid Search,completed
7716,2219,2024-07-09,Social,returned
7717,3693,2024-10-13,Social,returned
7718,1461,2024-10-31,Organic,completed
7719,2770,2024-03-14,Organic,completed
7720,2412,2024-01-26,Organic,cancelled
7721,3993,2024-02-03,Paid Search,completed
7722,314,2024-10-14,Social,completed
7723,2412,2024-09-14,Organic,completed
7724,943,2024-11-23,Organic,completed
7725,3550,2024-12-24,Email,completed
7726,3176,2024-07-14,Organic,completed
7727,2666,2024-05-18,Social,completed
7728,1921,2024-12-14,Paid Search,completed
7729,2732,2024-03-01,Organic,completed
7730,2232,2023-10-08,Social,cancelled
7731,1157,2024-10-09,Email,completed
7732,3282,2024-07-26,Paid Search,completed
7733,2062,2024-08-01,Paid Search,completed
7734,1038,2024-06-01,Organic,completed
7735,2677,2024-10-07,Referral,completed
7736,78,2024-02-29,Email,completed
7737,2901,2024-02-06,Referral,completed
7738,1879,2024-05-20,Social,completed
7739,2554,2024-05-25,Social,completed
7740,657,2024-02-10,Email,completed
7741,2893,2024-08-19,Referral,completed
7742,2920,2023-11-10,Referral,completed
7743,2986,2024-09-08,Organic,completed
7744,1870,2024-09-06,Email,completed
7745,2578,2024-08-06,Paid Search,completed
7746,2210,2024-07-03,Email,completed
7747,945,2024-07-21,Organic,completed
7748,102,2024-05-01,Paid Search,completed
7749,1632,2024-07-17,Referral,completed
7750,3266,2024-11-24,Social,completed
7751,1294,2024-10-23,Organic,completed
7752,3012,2024-11-21,Referral,completed
7753,2576,2023-09-20,Organic,completed
7754,1405,2024-07-05,Referral,completed
7755,3,2024-10-23,Organic,cancelled
7756,1712,2024-09-13,Paid Search,completed
7757,1543,2024-09-13,Organic,completed
7758,577,2024-01-06,Email,completed
7759,3278,2024-06-07,Social,completed
7760,3820,2024-09-05,Organic,completed
7761,494,2024-07-29,Email,completed
7762,935,2024-05-23,Referral,completed
7763,2546,2023-10-15,Referral,completed
7764,3799,2024-11-03,Organic,returned
7765,3737,2024-08-18,Email,completed
7766,3729,2024-10-02,Referral,completed
7767,1752,2024-11-14,Referral,completed
7768,3948,2024-12-08,Referral,completed
7769,1439,2023-12-15,Email,completed
7770,351,2024-06-06,Referral,completed
7771,2831,2024-08-29,Organic,completed
7772,2241,2024-04-20,Referral,completed
7773,3199,2023-11-30,Email,completed
7774,2506,2024-10-20,Paid Search,completed
7775,3290,2024-04-01,Paid Search,completed
7776,1372,2024-03-17,Paid Search,completed
7777,1158,2024-03-03,Social,completed
7778,3048,2024-08-18,Organic,completed
7779,2000,2024-10-26,Paid Search,cancelled
7780,740,2024-10-01,Social,completed
7781,1479,2024-10-21,Email,completed
7782,3204,2023-11-10,Paid Search,completed
7783,3702,2024-04-05,Social,returned
7784,3061,2023-08-29,Social,completed
7785,2892,2024-04-03,Paid Search,completed
7786,3249,2024-07-21,Social,completed
7787,818,2024-12-05,Organic,returned
7788,2333,2023-10-15,Referral,completed
7789,2397,2024-06-11,Organic,completed
7790,3781,2023-09-25,Paid Search,completed
7791,64,2024-06-18,Referral,completed
7792,3887,2023-09-27,Paid Search,returned
7793,2929,2024-09-14,Organic,completed
7794,99,2024-02-05,Email,completed
7795,2089,2023-06-29,Organic,completed
7796,291,2024-07-26,Email,completed
7797,2433,2024-04-24,Organic,completed
7798,1800,2024-11-03,Organic,completed
7799,3097,2024-12-14,Organic,completed
7800,2333,2023-11-21,Paid Search,completed
7801,3149,2024-08-18,Paid Search,completed
7802,1456,2024-06-17,Email,completed
7803,3420,2024-02-04,Email,completed
7804,3466,2024-10-31,Paid Search,completed
7805,2639,2024-11-03,Organic,completed
7806,1059,2024-02-04,Paid Search,completed
7807,3964,2024-09-11,Email,completed
7808,3277,2024-10-28,Referral,completed
7809,3406,2023-12-15,Organic,completed
7810,48,2024-10-11,Organic,returned
7811,3311,2024-03-15,Email,completed
7812,879,2023-03-26,Paid Search,completed
7813,2043,2024-06-08,Social,completed
7814,2830,2024-12-23,Organic,completed
7815,1619,2024-10-13,Paid Search,completed
7816,981,2023-10-31,Paid Search,completed
7817,2010,2024-02-14,Social,completed
7818,1202,2024-02-14,Social,returned
7819,2482,2024-01-29,Paid Search,completed
7820,449,2023-10-14,Referral,returned
7821,1610,2024-07-22,Referral,cancelled
7822,2386,2024-10-13,Organic,completed
7823,3962,2024-06-16,Paid Search,completed
7824,1985,2024-08-06,Paid Search,completed
7825,1686,2023-06-02,Paid Search,completed
7826,3960,2024-11-24,Organic,completed
7827,3705,2024-12-19,Social,completed
7828,2706,2023-11-22,Organic,cancelled
7829,2191,2023-06-16,Organic,completed
7830,1087,2024-11-25,Social,completed
7831,2514,2024-06-08,Email,completed
7832,3342,2024-12-26,Organic,completed
7833,3932,2023-11-07,Email,completed
7834,708,2024-10-12,Social,completed
7835,1100,2024-04-03,Paid Search,completed
7836,3550,2024-06-26,Social,completed
7837,3440,2023-12-20,Paid Search,completed
7838,2884,2024-04-25,Social,completed
7839,423,2024-02-07,Paid Search,completed
7840,2840,2023-10-19,Paid Search,cancelled
7841,1875,2024-11-15,Organic,completed
7842,1465,2023-10-26,Paid Search,completed
7843,1011,2023-12-10,Paid Search,completed
7844,1275,2024-03-23,Organic,completed
7845,2159,2024-09-05,Organic,completed
7846,670,2023-10-08,Referral,completed
7847,2047,2024-12-04,Organic,completed
7848,196,2024-09-14,Organic,completed
7849,1619,2024-11-25,Email,completed
7850,3839,2024-04-29,Paid Search,completed
7851,2979,2024-07-21,Referral,cancelled
7852,284,2024-10-21,Organic,completed
7853,2760,2024-12-10,Paid Search,completed
7854,802,2024-09-04,Paid Search,completed
7855,1895,2024-11-27,Paid Search,completed
7856,1181,2024-02-03,Social,returned
7857,3737,2024-05-11,Social,returned
7858,221,2024-01-05,Paid Search,completed
7859,3534,2024-03-04,Organic,completed
7860,2819,2024-11-17,Referral,completed
7861,1430,2023-10-02,Organic,completed
7862,3527,2024-04-14,Paid Search,completed
7863,1598,2024-07-25,Organic,completed
7864,2803,2024-06-28,Paid Search,completed
7865,3154,2023-08-18,Organic,returned
7866,1151,2024-09-27,Organic,completed
7867,298,2024-12-05,Email,completed
7868,3474,2024-07-23,Organic,completed
7869,936,2023-10-05,Organic,completed
7870,3729,2023-08-12,Organic,completed
7871,1263,2024-05-15,Email,completed
7872,1637,2023-10-16,Social,completed
7873,1708,2024-05-14,Email,completed
7874,1872,2024-03-31,Paid Search,completed
7875,3850,2023-12-18,Social,completed
7876,988,2024-09-12,Paid Search,completed
7877,2456,2024-07-25,Email,cancelled
7878,1181,2024-08-07,Paid Search,cancelled
7879,541,2024-07-19,Organic,completed
7880,1160,2024-10-26,Organic,completed
7881,2223,2024-06-09,Social,completed
7882,2450,2024-03-03,Organic,completed
7883,1059,2024-02-08,Organic,completed
7884,3953,2024-07-18,Email,completed
7885,1430,2023-12-19,Paid Search,returned
7886,3336,2024-12-03,Organic,completed
7887,142,2023-12-14,Social,returned
7888,2794,2024-08-20,Social,completed
7889,1217,2024-12-04,Organic,completed
7890,2160,2024-03-25,Paid Search,completed
7891,3350,2024-02-29,Organic,cancelled
7892,2924,2024-03-13,Organic,completed
7893,1418,2024-11-11,Organic,completed
7894,2954,2024-11-19,Email,cancelled
7895,1633,2024-10-20,Organic,completed
7896,257,2023-11-07,Organic,completed
7897,2684,2024-09-28,Paid Search,returned
7898,3744,2024-04-12,Referral,completed
7899,341,2024-02-12,Paid Search,completed
7900,2758,2024-10-21,Paid Search,completed
7901,3359,2024-11-07,Email,completed
7902,2408,2024-08-01,Paid Search,completed
7903,1942,2024-04-29,Social,completed
7904,959,2024-07-30,Organic,completed
7905,793,2024-07-08,Organic,completed
7906,1559,2023-09-29,Paid Search,completed
7907,2581,2024-09-24,Paid Search,completed
7908,1260,2023-12-08,Organic,completed
7909,1953,2023-09-13,Paid Search,returned
7910,2417,2024-01-05,Organic,completed
7911,849,2023-08-04,Paid Search,completed
7912,2986,2024-08-01,Email,completed
7913,2530,2023-10-07,Organic,completed
7914,2386,2024-10-15,Paid Search,completed
7915,1914,2024-02-26,Paid Search,returned
7916,1440,2024-01-04,Paid Search,completed
7917,2208,2024-09-20,Paid Search,returned
7918,3080,2024-04-09,Organic,completed
7919,2837,2024-05-23,Social,completed
7920,2974,2024-12-06,Paid Search,completed
7921,848,2023-04-11,Email,completed
7922,3122,2024-11-29,Organic,completed
7923,1343,2024-11-20,Social,completed
7924,945,2024-12-23,Organic,completed
7925,496,2024-10-02,Paid Search,completed
7926,3328,2024-09-17,Paid Search,completed
7927,2513,2023-10-29,Organic,completed
7928,3368,2024-02-04,Referral,completed
7929,2258,2024-05-29,Paid Search,completed
7930,3438,2024-04-05,Referral,completed
7931,2241,2024-10-07,Social,completed
7932,2603,2024-01-24,Referral,completed
7933,228,2023-12-30,Referral,completed
7934,2697,2024-09-26,Organic,completed
7935,2411,2024-06-24,Organic,completed
7936,975,2024-05-09,Referral,completed
7937,458,2024-01-17,Paid Search,completed
7938,1388,2024-10-21,Paid Search,completed
7939,246,2024-12-04,Organic,completed
7940,2420,2024-03-20,Email,completed
7941,2199,2024-09-25,Paid Search,completed
7942,3681,2024-06-23,Social,completed
7943,2083,2024-05-23,Paid Search,completed
7944,2944,2024-08-19,Social,completed
7945,2676,2024-01-10,Social,completed
7946,2810,2024-07-05,Organic,completed
7947,1257,2024-02-23,Organic,completed
7948,1640,2024-07-01,Paid Search,returned
7949,487,2024-03-22,Email,completed
7950,2623,2024-05-20,Paid Search,completed
7951,1213,2023-12-10,Social,completed
7952,2208,2024-12-25,Paid Search,completed
7953,3693,2024-07-17,Organic,completed
7954,2737,2024-09-24,Paid Search,completed
7955,1073,2024-04-18,Paid Search,completed
7956,2069,2024-07-31,Email,completed
7957,2429,2024-02-23,Email,completed
7958,3400,2024-10-19,Social,completed
7959,3174,2024-10-13,Organic,completed
7960,1263,2024-11-05,Social,completed
7961,3688,2024-10-14,Paid Search,returned
7962,610,2024-02-15,Referral,completed
7963,1110,2024-01-28,Paid Search,completed
7964,137,2023-10-12,Organic,completed
7965,1250,2024-01-22,Social,completed
7966,1633,2024-05-22,Paid Search,completed
7967,972,2024-06-30,Paid Search,completed
7968,49,2024-05-15,Social,completed
7969,44,2023-07-16,Paid Search,completed
7970,3702,2024-02-28,Paid Search,completed
7971,2963,2024-04-19,Referral,returned
7972,2803,2024-02-18,Paid Search,completed
7973,3141,2023-08-19,Paid Search,completed
7974,2789,2023-10-14,Email,completed
7975,250,2024-12-16,Social,completed
7976,3705,2024-03-24,Organic,completed
7977,1702,2024-05-12,Paid Search,completed
7978,1807,2024-09-27,Paid Search,completed
7979,3559,2024-07-10,Social,completed
7980,836,2024-06-10,Paid Search,completed
7981,1254,2024-10-14,Social,cancelled
7982,3415,2024-11-24,Paid Search,returned
7983,2092,2023-07-18,Paid Search,completed
7984,1660,2023-07-01,Referral,completed
7985,3816,2024-02-26,Referral,cancelled
7986,3567,2024-06-10,Referral,cancelled
7987,3561,2023-09-24,Social,completed
7988,859,2024-06-06,Social,completed
7989,3378,2024-07-26,Organic,returned
7990,2646,2024-12-08,Organic,returned
7991,2777,2023-09-29,Organic,completed
7992,194,2024-03-13,Paid Search,completed
7993,2240,2023-12-28,Organic,completed
7994,882,2024-12-29,Paid Search,completed
7995,3709,2024-04-04,Paid Search,completed
7996,2259,2024-04-10,Social,completed
7997,2494,2024-06-30,Email,completed
7998,980,2024-06-18,Referral,completed
7999,1666,2024-07-18,Social,completed
8000,2137,2023-07-19,Referral,returned
8001,3251,2024-09-28,Organic,completed
8002,2467,2024-05-03,Paid Search,completed
8003,458,2024-08-02,Email,completed
8004,1796,2023-09-05,Referral,completed
8005,1185,2023-10-23,Referral,completed
8006,2164,2024-10-09,Email,completed
8007,1878,2024-12-12,Organic,completed
8008,99,2024-02-23,Email,completed
8009,844,2024-09-18,Organic,completed
8010,2660,2024-07-13,Email,completed
8011,2189,2024-12-14,Organic,completed
8012,217,2024-08-20,Social,completed
8013,2410,2024-11-07,Email,completed
8014,2019,2024-08-03,Organic,completed
8015,621,2024-08-16,Organic,completed
8016,8,2024-04-12,Email,completed
8017,1343,2023-11-16,Social,cancelled
8018,3122,2024-11-18,Paid Search,cancelled
8019,552,2024-03-01,Paid Search,completed
8020,3774,2024-06-07,Organic,completed
8021,2182,2024-07-01,Email,completed
8022,3053,2024-07-01,Email,completed
8023,3915,2024-03-23,Organic,completed
8024,1055,2024-06-01,Social,returned
8025,2351,2023-09-20,Email,completed
8026,1361,2024-08-30,Paid Search,completed
8027,344,2024-08-09,Referral,returned
8028,3173,2024-12-29,Organic,completed
8029,48,2024-12-24,Referral,completed
8030,3478,2024-10-21,Organic,completed
8031,3176,2023-07-19,Organic,completed
8032,2571,2023-08-02,Paid Search,completed
8033,2384,2024-04-21,Organic,completed
8034,3384,2023-12-23,Email,completed
8035,224,2024-12-18,Social,completed
8036,2970,2024-05-07,Organic,completed
8037,743,2024-11-17,Organic,completed
8038,88,2024-12-28,Paid Search,completed
8039,1252,2024-12-06,Referral,completed
8040,1313,2024-07-04,Email,completed
8041,789,2024-12-24,Paid Search,completed
8042,2858,2024-06-17,Paid Search,completed
8043,2248,2024-08-27,Social,completed
8044,3689,2024-10-13,Paid Search,completed
8045,3066,2024-03-10,Social,completed
8046,3311,2024-01-09,Organic,completed
8047,3618,2024-05-21,Email,returned
8048,3226,2024-01-16,Organic,completed
8049,480,2024-07-31,Paid Search,completed
8050,762,2023-10-13,Social,completed
8051,1580,2024-02-07,Organic,returned
8052,1331,2024-09-02,Referral,completed
8053,3554,2023-10-12,Paid Search,completed
8054,2109,2024-05-15,Social,completed
8055,3508,2024-10-07,Email,completed
8056,1524,2024-11-19,Referral,completed
8057,3631,2024-12-11,Referral,completed
8058,296,2024-08-04,Referral,completed
8059,1774,2024-05-25,Social,completed
8060,3614,2024-02-17,Organic,completed
8061,1792,2024-05-05,Organic,completed
8062,2954,2024-11-16,Social,completed
8063,1420,2024-04-19,Social,completed
8064,3324,2023-11-27,Social,completed
8065,2542,2024-01-05,Organic,completed
8066,3250,2024-03-31,Organic,returned
8067,2159,2024-10-24,Social,completed
8068,2569,2024-04-11,Paid Search,returned
