order_id,order_date,region,segment,category,sub_category,quantity,discount,sales,profit
ORD-001551,2023-10-01,East,Consumer,Furniture,Tables,1,0.0,504.52,27.31
ORD-003180,2023-10-01,South,Home Office,Furniture,Furnishings,2,0.0,145.13,0.68
ORD-010687,2023-10-01,South,Home Office,Technology,Networking,1,0.0,206.3,33.84
ORD-010855,2023-10-01,South,Consumer,Technology,Networking,1,0.3,337.69,-6.57
ORD-005125,2023-10-01,North,Home Office,Technology,Phones,4,0.0,532.66,85.65
ORD-011010,2023-10-02,North,Corporate,Office Supplies,Storage,3,0.15,71.3,15.99
ORD-001208,2023-10-02,East,Consumer,Furniture,Chairs,2,0.1,233.31,-2.89
ORD-005052,2023-10-02,Central,Consumer,Technology,Accessories,5,0.1,199.43,25.24
ORD-004642,2023-10-02,North,Consumer,Furniture,Furnishings,5,0.2,236.13,-14.38
ORD-011096,2023-10-02,Central,Consumer,Technology,Laptops,2,0.0,243.14,38.98
ORD-007655,2023-10-02,North,Consumer,Technology,Accessories,1,0.2,331.85,16.12
ORD-001191,2023-10-02,East,Corporate,Technology,Networking,3,0.1,467.15,45.41
ORD-003742,2023-10-02,Central,Corporate,Technology,Networking,2,0.0,1031.63,156.51
ORD-011739,2023-10-02,Central,Consumer,Technology,Phones,1,0.0,262.2,50.59
ORD-010971,2023-10-02,Central,Consumer,Technology,Laptops,1,0.1,363.98,15.1
ORD-008168,2023-10-02,West,Home Office,Technology,Networking,5,0.2,158.63,11.93
ORD-002014,2023-10-02,East,Consumer,Office Supplies,Labels,1,0.1,48.95,-5.09
ORD-011644,2023-10-03,East,Corporate,Technology,Phones,3,0.1,342.73,29.64
ORD-010873,2023-10-03,South,Home Office,Technology,Laptops,1,0.0,46.43,7.78
ORD-004030,2023-10-03,Central,Consumer,Furniture,Furnishings,2,0.1,522.62,6.13
ORD-011377,2023-10-03,South,Corporate,Office Supplies,Storage,4,0.1,22.4,-16.35
ORD-007859,2023-10-03,West,Consumer,Furniture,Bookcases,1,0.0,212.51,7.05
ORD-001364,2023-10-03,East,Consumer,Technology,Networking,1,0.1,259.21,32.48
ORD-000148,2023-10-03,West,Consumer,Furniture,Furnishings,5,0.15,139.97,-14.3
ORD-007347,2023-10-03,Central,Consumer,Technology,Laptops,3,0.0,239.86,21.19
ORD-009311,2023-10-03,Central,Corporate,Technology,Laptops,1,0.2,582.02,31.03
ORD-002364,2023-10-03,West,Consumer,Technology,Phones,5,0.0,279.53,41.99
ORD-006901,2023-10-03,North,Consumer,Office Supplies,Art,1,0.0,17.06,0.38
ORD-001043,2023-10-04,West,Corporate,Office Supplies,Binders,5,0.1,36.06,1.7
ORD-002982,2023-10-04,South,Consumer,Furniture,Furnishings,3,0.15,208.15,-12.7
ORD-009204,2023-10-04,East,Corporate,Office Supplies,Paper,5,0.0,29.08,16.68
ORD-000288,2023-10-04,West,Consumer,Office Supplies,Art,2,0.0,24.81,17.32
ORD-010094,2023-10-04,South,Home Office,Technology,Accessories,4,0.0,318.3,67.35
ORD-008947,2023-10-04,North,Consumer,Office Supplies,Paper,5,0.0,36.89,-16.42
ORD-000873,2023-10-04,South,Home Office,Technology,Networking,4,0.0,95.01,21.38
ORD-004704,2023-10-04,North,Corporate,Technology,Accessories,2,0.0,270.43,50.39
ORD-004158,2023-10-04,West,Corporate,Technology,Laptops,1,0.1,123.2,7.76
ORD-002299,2023-10-04,North,Corporate,Office Supplies,Binders,1,0.15,16.88,-2.6
ORD-007567,2023-10-04,West,Consumer,Office Supplies,Labels,4,0.0,17.04,0.18
ORD-007166,2023-10-04,Central,Consumer,Office Supplies,Paper,2,0.1,31.11,-1.08
ORD-009712,2023-10-04,West,Corporate,Office Supplies,Paper,5,0.0,65.99,2.48
ORD-003761,2023-10-04,South,Corporate,Office Supplies,Storage,5,0.0,29.11,10.12
ORD-000024,2023-10-04,North,Corporate,Furniture,Chairs,4,0.3,90.39,-7.07
ORD-004554,2023-10-04,Central,Corporate,Furniture,Chairs,2,0.0,405.98,12.18
ORD-004317,2023-10-04,South,Corporate,Technology,Laptops,5,0.2,294.56,2.18
ORD-007559,2023-10-04,South,Home Office,Office Supplies,Storage,4,0.15,24.63,6.11
ORD-000669,2023-10-04,North,Corporate,Technology,Networking,5,0.0,135.58,30.29
ORD-006580,2023-10-04,West,Consumer,Office Supplies,Binders,1,0.0,18.69,6.94
ORD-005781,2023-10-04,West,Consumer,Technology,Laptops,2,0.2,281.2,19.01
ORD-000309,2023-10-04,South,Corporate,Office Supplies,Binders,3,0.1,67.87,-3.96
ORD-006997,2023-10-05,East,Consumer,Office Supplies,Art,5,0.2,47.33,-1.09
ORD-000614,2023-10-05,South,Home Office,Office Supplies,Binders,4,0.2,61.82,3.24
ORD-000449,2023-10-05,North,Corporate,Office Supplies,Paper,2,0.15,13.1,12.51
ORD-006421,2023-10-05,North,Consumer,Office Supplies,Binders,5,0.0,17.51,-0.13
ORD-000857,2023-10-05,North,Home Office,Technology,Phones,4,0.0,105.34,17.88
ORD-003931,2023-10-05,South,Consumer,Technology,Laptops,4,0.1,1325.1,128.44
ORD-010386,2023-10-05,North,Corporate,Technology,Networking,2,0.3,256.55,-0.39
ORD-002160,2023-10-05,East,Consumer,Office Supplies,Paper,5,0.0,15.3,-3.63
ORD-011596,2023-10-05,East,Consumer,Office Supplies,Art,2,0.0,14.87,-2.7
ORD-008726,2023-10-05,South,Consumer,Technology,Networking,2,0.15,401.8,24.23
ORD-011469,2023-10-05,Central,Home Office,Office Supplies,Binders,5,0.0,101.21,18.48
ORD-004672,2023-10-05,West,Consumer,Technology,Phones,2,0.2,164.26,9.3
ORD-001799,2023-10-05,Central,Consumer,Furniture,Chairs,5,0.15,26.51,5.8
ORD-007375,2023-10-05,East,Consumer,Office Supplies,Labels,4,0.3,47.96,-15.53
ORD-000168,2023-10-05,Central,Consumer,Technology,Laptops,3,0.0,1124.82,178.9
ORD-005700,2023-10-05,South,Corporate,Office Supplies,Labels,3,0.0,4.6,-7.82
ORD-002049,2023-10-05,South,Consumer,Furniture,Tables,5,0.1,284.59,4.45
ORD-006297,2023-10-05,South,Home Office,Office Supplies,Binders,5,0.1,45.9,2.66
ORD-006737,2023-10-05,Central,Consumer,Office Supplies,Paper,5,0.0,18.18,2.2
ORD-006762,2023-10-06,West,Consumer,Technology,Phones,2,0.2,481.82,8.5
ORD-004885,2023-10-06,East,Corporate,Technology,Phones,1,0.1,340.95,31.8
ORD-003861,2023-10-06,North,Consumer,Office Supplies,Labels,2,0.0,76.03,5.85
ORD-000355,2023-10-06,East,Consumer,Office Supplies,Art,3,0.1,46.77,19.83
ORD-005652,2023-10-06,East,Consumer,Technology,Networking,3,0.15,294.94,12.41
ORD-009369,2023-10-06,North,Consumer,Furniture,Chairs,2,0.1,139.39,-3.45
ORD-006948,2023-10-06,East,Consumer,Office Supplies,Labels,4,0.0,22.27,-5.61
ORD-002250,2023-10-06,East,Home Office,Office Supplies,Binders,1,0.2,105.96,5.77
ORD-001991,2023-10-06,Central,Corporate,Furniture,Tables,3,0.0,22.65,-1.68
ORD-001664,2023-10-06,West,Home Office,Office Supplies,Storage,5,0.2,21.12,-9.4
ORD-000988,2023-10-06,West,Consumer,Office Supplies,Paper,2,0.15,116.48,3.0
ORD-002055,2023-10-06,Central,Consumer,Office Supplies,Paper,4,0.0,17.46,-4.58
ORD-009937,2023-10-06,East,Corporate,Furniture,Furnishings,3,0.2,332.14,-42.79
ORD-010543,2023-10-06,Central,Consumer,Technology,Networking,2,0.0,328.85,50.57
ORD-004362,2023-10-06,West,Consumer,Technology,Networking,4,0.0,226.38,36.12
ORD-001831,2023-10-06,North,Corporate,Furniture,Bookcases,5,0.0,390.18,11.97
ORD-005340,2023-10-06,East,Consumer,Furniture,Chairs,2,0.0,48.51,-14.24
ORD-006474,2023-10-06,North,Corporate,Technology,Networking,3,0.1,119.91,22.16
ORD-008115,2023-10-06,West,Home Office,Technology,Networking,2,0.2,186.75,1.73
ORD-011137,2023-10-07,Central,Corporate,Technology,Accessories,5,0.0,204.06,36.24
ORD-003281,2023-10-07,East,Corporate,Office Supplies,Labels,2,0.0,48.97,3.43
ORD-004258,2023-10-07,East,Consumer,Technology,Networking,2,0.0,124.15,15.24
ORD-009641,2023-10-07,North,Consumer,Furniture,Furnishings,3,0.2,698.98,-64.71
ORD-008253,2023-10-07,South,Consumer,Office Supplies,Art,2,0.15,47.73,13.86
ORD-001959,2023-10-07,East,Corporate,Technology,Accessories,5,0.0,541.34,77.06
ORD-004074,2023-10-07,South,Consumer,Office Supplies,Art,2,0.0,87.12,14.71
ORD-007078,2023-10-07,West,Corporate,Office Supplies,Labels,5,0.0,2.9,-1.31
ORD-008905,2023-10-07,South,Consumer,Technology,Laptops,1,0.1,198.49,27.79
ORD-005549,2023-10-07,North,Home Office,Technology,Networking,2,0.0,261.63,41.82
ORD-006614,2023-10-07,North,Home Office,Office Supplies,Storage,2,0.0,25.27,0.32
ORD-010509,2023-10-07,North,Corporate,Technology,Networking,1,0.2,150.62,10.06
ORD-001916,2023-10-07,East,Home Office,Technology,Laptops,2,0.0,128.5,15.4
ORD-009805,2023-10-07,Central,Corporate,Office Supplies,Storage,3,0.2,86.18,-1.09
ORD-010876,2023-10-07,South,Corporate,Office Supplies,Art,4,0.3,23.3,-6.73
ORD-006976,2023-10-08,South,Home Office,Office Supplies,Art,5,0.2,64.92,8.77
ORD-006623,2023-10-08,West,Corporate,Furniture,Bookcases,4,0.0,205.13,17.53
ORD-005791,2023-10-08,North,Consumer,Technology,Networking,2,0.1,52.26,8.47
ORD-010859,2023-10-08,East,Corporate,Technology,Networking,1,0.0,69.64,12.67
ORD-009091,2023-10-08,South,Corporate,Office Supplies,Art,5,0.2,54.18,16.58
ORD-003100,2023-10-08,Central,Consumer,Office Supplies,Paper,2,0.15,55.68,-3.7
ORD-001361,2023-10-08,South,Home Office,Furniture,Bookcases,3,0.0,154.56,4.72
ORD-008195,2023-10-08,East,Consumer,Office Supplies,Art,5,0.3,46.17,-0.45
ORD-004551,2023-10-08,South,Corporate,Furniture,Tables,3,0.15,102.63,10.41
ORD-000371,2023-10-08,South,Home Office,Furniture,Chairs,1,0.0,147.7,-8.68
ORD-005683,2023-10-08,West,Consumer,Technology,Laptops,1,0.1,60.11,12.27
ORD-005756,2023-10-08,South,Consumer,Office Supplies,Storage,5,0.0,27.47,5.07
ORD-001848,2023-10-08,Central,Corporate,Technology,Accessories,3,0.1,143.86,-1.24
ORD-006769,2023-10-08,East,Consumer,Furniture,Bookcases,5,0.0,374.81,16.64
ORD-002900,2023-10-08,Central,Consumer,Technology,Networking,4,0.0,557.24,88.13
ORD-001825,2023-10-08,East,Consumer,Office Supplies,Storage,5,0.0,10.05,15.58
ORD-008156,2023-10-08,South,Corporate,Office Supplies,Storage,1,0.1,18.15,3.0
ORD-003405,2023-10-08,South,Consumer,Office Supplies,Labels,5,0.0,41.65,7.1
ORD-006149,2023-10-08,East,Consumer,Technology,Phones,4,0.15,246.68,7.14
ORD-007227,2023-10-08,South,Consumer,Technology,Laptops,4,0.0,109.37,18.46
ORD-006850,2023-10-08,Central,Corporate,Technology,Laptops,2,0.2,384.88,18.74
ORD-009234,2023-10-08,North,Consumer,Technology,Phones,3,0.2,186.79,16.06
ORD-004256,2023-10-08,South,Consumer,Technology,Laptops,3,0.15,421.63,20.8
ORD-011773,2023-10-09,Central,Home Office,Technology,Phones,4,0.0,605.41,87.91
ORD-001979,2023-10-09,West,Home Office,Office Supplies,Storage,3,0.1,20.41,7.84
ORD-001540,2023-10-09,North,Consumer,Technology,Networking,1,0.1,237.09,16.31
ORD-003677,2023-10-09,South,Home Office,Furniture,Furnishings,5,0.0,294.48,12.08
ORD-001164,2023-10-09,West,Home Office,Office Supplies,Labels,1,0.0,8.7,-7.28
ORD-006473,2023-10-09,North,Consumer,Technology,Accessories,5,0.1,124.79,21.8
ORD-009479,2023-10-09,West,Consumer,Office Supplies,Labels,3,0.15,6.87,9.11
ORD-011509,2023-10-09,North,Corporate,Technology,Laptops,5,0.1,250.05,22.09
ORD-007873,2023-10-09,Central,Home Office,Technology,Phones,3,0.1,237.48,11.33
ORD-007213,2023-10-09,South,Consumer,Furniture,Bookcases,2,0.0,313.19,7.79
ORD-000262,2023-10-09,South,Consumer,Furniture,Tables,2,0.2,139.55,-7.35
ORD-011821,2023-10-09,South,Corporate,Office Supplies,Art,1,0.0,187.28,26.92
ORD-001171,2023-10-09,Central,Home Office,Technology,Accessories,3,0.15,970.83,75.08
ORD-001670,2023-10-09,West,Home Office,Furniture,Bookcases,4,0.3,332.38,-34.88
ORD-001408,2023-10-09,Central,Consumer,Technology,Accessories,1,0.3,265.73,-4.72
ORD-004904,2023-10-09,Central,Home Office,Office Supplies,Binders,2,0.0,25.15,1.96
ORD-001981,2023-10-10,West,Consumer,Furniture,Chairs,1,0.1,262.13,-22.67
ORD-010925,2023-10-10,West,Corporate,Office Supplies,Paper,3,0.3,63.93,-3.56
ORD-010271,2023-10-10,South,Corporate,Furniture,Bookcases,2,0.3,522.4,-75.05
ORD-010744,2023-10-10,East,Consumer,Office Supplies,Binders,4,0.1,77.1,20.11
ORD-006243,2023-10-10,South,Corporate,Office Supplies,Art,2,0.0,98.32,14.2
ORD-005907,2023-10-10,North,Corporate,Office Supplies,Art,4,0.1,12.91,4.14
ORD-009944,2023-10-10,Central,Consumer,Technology,Accessories,5,0.3,106.29,1.38
ORD-005421,2023-10-10,East,Consumer,Office Supplies,Paper,2,0.0,35.71,2.98
ORD-011176,2023-10-10,North,Home Office,Furniture,Chairs,4,0.0,94.78,13.01
ORD-004430,2023-10-10,Central,Consumer,Office Supplies,Storage,5,0.3,25.13,14.12
ORD-004854,2023-10-10,North,Consumer,Furniture,Furnishings,3,0.0,203.65,5.45
ORD-009505,2023-10-10,North,Consumer,Technology,Networking,2,0.0,377.71,50.28
ORD-005724,2023-10-10,South,Corporate,Technology,Laptops,4,0.0,410.82,73.06
ORD-002655,2023-10-10,South,Consumer,Technology,Accessories,5,0.15,308.58,32.14
ORD-001813,2023-10-10,South,Consumer,Office Supplies,Storage,1,0.2,42.57,9.9
ORD-005478,2023-10-10,East,Consumer,Office Supplies,Storage,2,0.2,129.76,14.63
ORD-007813,2023-10-10,Central,Consumer,Technology,Accessories,2,0.0,268.6,55.52
ORD-009859,2023-10-10,East,Corporate,Furniture,Furnishings,5,0.1,151.26,-11.91
ORD-006837,2023-10-10,South,Consumer,Technology,Accessories,2,0.0,493.7,79.83
ORD-002960,2023-10-10,West,Home Office,Technology,Networking,1,0.2,259.87,20.43
ORD-010708,2023-10-10,East,Corporate,Office Supplies,Storage,1,0.15,0.32,-2.44
ORD-006332,2023-10-10,West,Home Office,Office Supplies,Art,3,0.3,9.24,-8.75
ORD-004455,2023-10-10,North,Consumer,Furniture,Furnishings,3,0.0,79.36,7.28
ORD-006693,2023-10-10,South,Corporate,Furniture,Furnishings,3,0.1,185.95,-9.92
ORD-004605,2023-10-11,South,Consumer,Office Supplies,Paper,4,0.0,40.94,-5.13
ORD-002079,2023-10-11,South,Home Office,Office Supplies,Labels,3,0.0,12.38,-3.38
ORD-009882,2023-10-11,South,Consumer,Office Supplies,Labels,3,0.1,29.65,1.12
ORD-004923,2023-10-11,South,Consumer,Furniture,Bookcases,3,0.0,342.7,5.13
ORD-004024,2023-10-11,North,Home Office,Technology,Networking,3,0.0,1063.99,160.98
ORD-008152,2023-10-11,West,Consumer,Technology,Phones,2,0.0,117.24,1.82
ORD-009250,2023-10-11,South,Consumer,Office Supplies,Binders,4,0.0,5.69,5.55
ORD-006818,2023-10-11,East,Corporate,Technology,Phones,2,0.1,1179.61,108.02
ORD-010787,2023-10-11,Central,Corporate,Technology,Networking,5,0.1,364.65,35.4
ORD-011439,2023-10-11,East,Consumer,Furniture,Bookcases,2,0.2,176.6,-12.94
ORD-008057,2023-10-11,North,Corporate,Technology,Laptops,5,0.0,304.55,53.31
ORD-010265,2023-10-11,East,Corporate,Furniture,Tables,4,0.15,277.49,-20.86
ORD-001045,2023-10-11,West,Home Office,Office Supplies,Storage,5,0.0,48.93,2.13
ORD-009493,2023-10-12,South,Consumer,Furniture,Chairs,2,0.15,38.85,-14.19
ORD-003282,2023-10-12,East,Consumer,Office Supplies,Paper,1,0.3,5.96,-14.3
ORD-004273,2023-10-12,East,Corporate,Technology,Phones,3,0.2,181.41,17.35
ORD-007988,2023-10-12,East,Consumer,Office Supplies,Labels,2,0.1,12.05,15.86
ORD-006811,2023-10-12,West,Corporate,Office Supplies,Binders,2,0.15,45.26,4.26
ORD-005823,2023-10-12,South,Consumer,Technology,Networking,5,0.3,305.11,-15.7
ORD-011650,2023-10-12,North,Corporate,Furniture,Bookcases,2,0.2,101.16,1.09
ORD-010672,2023-10-12,Central,Home Office,Furniture,Chairs,2,0.0,151.11,9.63
ORD-002153,2023-10-12,West,Corporate,Technology,Networking,5,0.15,157.42,26.5
ORD-000647,2023-10-12,North,Corporate,Technology,Accessories,5,0.15,39.83,-9.58
ORD-003921,2023-10-12,East,Consumer,Furniture,Tables,5,0.15,135.17,-10.67
ORD-010254,2023-10-12,North,Consumer,Furniture,Furnishings,1,0.0,247.3,11.94
ORD-008051,2023-10-13,East,Home Office,Technology,Phones,5,0.1,228.15,28.44
ORD-008546,2023-10-13,East,Consumer,Furniture,Chairs,1,0.0,316.71,12.72
ORD-005104,2023-10-13,West,Consumer,Technology,Phones,1,0.0,725.86,109.72
ORD-008803,2023-10-13,East,Consumer,Office Supplies,Paper,4,0.15,55.07,7.45
ORD-011280,2023-10-13,South,Consumer,Office Supplies,Binders,2,0.0,32.89,-7.83
ORD-004368,2023-10-13,East,Consumer,Furniture,Chairs,5,0.0,94.68,7.11
ORD-008523,2023-10-13,North,Corporate,Technology,Laptops,2,0.0,654.97,103.92
ORD-002387,2023-10-13,South,Corporate,Technology,Laptops,2,0.2,24.94,15.46
ORD-008278,2023-10-13,Central,Corporate,Office Supplies,Labels,2,0.0,22.68,3.67
ORD-007616,2023-10-13,West,Consumer,Office Supplies,Paper,4,0.0,86.78,14.57
ORD-011407,2023-10-13,East,Consumer,Furniture,Chairs,5,0.2,289.07,-25.26
ORD-008494,2023-10-13,East,Consumer,Office Supplies,Paper,5,0.15,13.62,-7.52
ORD-009299,2023-10-13,South,Consumer,Technology,Laptops,1,0.3,173.03,-9.94
ORD-000300,2023-10-13,North,Consumer,Furniture,Furnishings,1,0.0,411.08,14.85
ORD-009861,2023-10-13,West,Corporate,Furniture,Bookcases,4,0.1,76.76,11.76
ORD-010199,2023-10-13,North,Corporate,Technology,Laptops,2,0.15,53.94,-0.67
ORD-004511,2023-10-13,Central,Home Office,Technology,Networking,2,0.1,597.2,53.94
ORD-009464,2023-10-13,Central,Consumer,Technology,Accessories,3,0.0,359.65,57.69
ORD-004975,2023-10-13,North,Consumer,Technology,Networking,4,0.15,298.15,11.03
ORD-004277,2023-10-13,South,Consumer,Office Supplies,Labels,5,0.0,15.8,4.29
ORD-003379,2023-10-13,South,Consumer,Office Supplies,Paper,4,0.15,0.7,-1.92
ORD-008098,2023-10-13,East,Home Office,Furniture,Bookcases,2,0.0,70.65,4.63
ORD-002080,2023-10-13,South,Consumer,Technology,Accessories,1,0.2,210.84,6.26
ORD-004364,2023-10-13,West,Home Office,Office Supplies,Storage,4,0.0,36.2,2.75
ORD-011061,2023-10-13,North,Consumer,Technology,Phones,2,0.0,116.35,7.24
ORD-000999,2023-10-13,South,Home Office,Technology,Phones,4,0.3,379.1,-5.48
ORD-003266,2023-10-13,West,Consumer,Office Supplies,Storage,2,0.0,76.37,20.33
ORD-003642,2023-10-13,West,Corporate,Furniture,Tables,1,0.1,50.88,2.85
ORD-011956,2023-10-13,West,Corporate,Office Supplies,Art,5,0.0,6.07,-6.27
ORD-001837,2023-10-13,East,Consumer,Technology,Accessories,1,0.0,210.46,21.4
ORD-003453,2023-10-13,West,Consumer,Furniture,Furnishings,5,0.1,299.83,2.92
ORD-011780,2023-10-13,South,Consumer,Technology,Accessories,3,0.0,413.41,68.94
ORD-005245,2023-10-14,North,Corporate,Office Supplies,Binders,5,0.2,51.81,-3.1
ORD-000660,2023-10-14,West,Consumer,Technology,Phones,5,0.2,765.59,34.19
ORD-004069,2023-10-14,North,Consumer,Technology,Networking,5,0.3,317.82,-11.67
ORD-004094,2023-10-14,West,Corporate,Furniture,Tables,3,0.2,196.46,-11.56
ORD-008714,2023-10-14,East,Consumer,Furniture,Tables,4,0.0,143.34,10.83
ORD-005782,2023-10-14,West,Corporate,Office Supplies,Art,2,0.0,40.68,17.68
ORD-006291,2023-10-14,East,Consumer,Technology,Networking,2,0.1,790.1,81.62
ORD-005587,2023-10-14,South,Corporate,Furniture,Bookcases,1,0.0,327.83,15.83
ORD-009901,2023-10-14,East,Consumer,Office Supplies,Storage,2,0.15,63.56,-9.86
ORD-009165,2023-10-14,North,Consumer,Office Supplies,Binders,1,0.0,29.53,9.77
ORD-001386,2023-10-14,East,Home Office,Office Supplies,Labels,1,0.0,40.11,-4.4
ORD-006231,2023-10-14,North,Corporate,Technology,Accessories,5,0.0,189.2,32.09
ORD-005905,2023-10-15,South,Consumer,Furniture,Chairs,1,0.0,98.18,14.95
ORD-006317,2023-10-15,West,Consumer,Furniture,Bookcases,3,0.0,175.36,-17.99
ORD-010345,2023-10-15,East,Consumer,Office Supplies,Art,2,0.0,14.88,11.76
ORD-011077,2023-10-15,South,Home Office,Furniture,Furnishings,2,0.1,199.33,-7.15
ORD-011790,2023-10-15,West,Corporate,Furniture,Tables,5,0.0,10.08,-3.6
ORD-009946,2023-10-15,Central,Consumer,Furniture,Furnishings,5,0.0,83.55,-1.38
ORD-005230,2023-10-15,Central,Home Office,Furniture,Tables,3,0.15,611.86,-30.64
ORD-008520,2023-10-15,West,Corporate,Technology,Accessories,3,0.2,521.05,20.25
ORD-006031,2023-10-15,East,Corporate,Technology,Phones,2,0.1,223.54,9.53
ORD-008622,2023-10-15,West,Consumer,Technology,Accessories,1,0.1,577.3,39.5
ORD-001311,2023-10-15,East,Corporate,Office Supplies,Binders,4,0.0,162.52,16.34
ORD-010086,2023-10-15,Central,Corporate,Furniture,Tables,1,0.1,145.57,14.6
ORD-008076,2023-10-15,East,Home Office,Office Supplies,Labels,5,0.0,84.98,16.27
ORD-004775,2023-10-15,North,Corporate,Technology,Networking,5,0.0,456.43,63.39
ORD-011297,2023-10-15,East,Consumer,Office Supplies,Art,1,0.15,31.28,2.02
ORD-002219,2023-10-15,North,Corporate,Technology,Accessories,2,0.1,154.26,9.05
ORD-009016,2023-10-15,South,Corporate,Furniture,Tables,3,0.0,39.11,14.32
ORD-006043,2023-10-15,West,Corporate,Technology,Phones,1,0.1,259.54,20.4
ORD-007471,2023-10-15,West,Consumer,Furniture,Tables,5,0.2,22.76,1.9
ORD-007929,2023-10-16,West,Consumer,Furniture,Chairs,1,0.2,46.07,2.1
ORD-005393,2023-10-16,North,Corporate,Technology,Networking,4,0.0,243.6,43.35
ORD-004006,2023-10-16,East,Consumer,Technology,Phones,2,0.0,154.06,17.98
ORD-011882,2023-10-16,Central,Home Office,Technology,Phones,5,0.15,56.07,-6.22
ORD-003834,2023-10-16,East,Consumer,Technology,Networking,4,0.0,301.05,47.19
ORD-011628,2023-10-16,North,Corporate,Office Supplies,Storage,3,0.0,3.84,-10.4
ORD-008614,2023-10-16,East,Home Office,Technology,Accessories,5,0.0,163.15,15.25
ORD-002845,2023-10-16,Central,Consumer,Furniture,Tables,3,0.0,198.95,7.54
ORD-008201,2023-10-16,West,Corporate,Office Supplies,Paper,1,0.2,42.01,11.15
ORD-010724,2023-10-16,East,Home Office,Office Supplies,Paper,4,0.0,17.66,-11.05
ORD-008692,2023-10-16,East,Consumer,Office Supplies,Storage,4,0.3,55.87,0.17
ORD-002824,2023-10-16,North,Home Office,Office Supplies,Storage,3,0.1,48.26,-4.59
ORD-006947,2023-10-16,North,Corporate,Technology,Accessories,5,0.0,228.88,31.5
ORD-011835,2023-10-16,West,Home Office,Office Supplies,Binders,1,0.0,79.47,15.61
ORD-003288,2023-10-16,South,Consumer,Technology,Accessories,4,0.0,164.19,19.69
ORD-001703,2023-10-16,North,Consumer,Office Supplies,Art,5,0.2,20.67,2.44
ORD-002600,2023-10-16,East,Consumer,Office Supplies,Binders,3,0.0,38.7,17.95
ORD-002322,2023-10-16,North,Consumer,Office Supplies,Art,3,0.15,67.67,17.66
ORD-005586,2023-10-16,North,Consumer,Technology,Accessories,1,0.15,186.32,14.68
ORD-000904,2023-10-17,South,Consumer,Furniture,Furnishings,4,0.2,354.6,-31.53
ORD-010962,2023-10-17,South,Home Office,Office Supplies,Binders,3,0.3,33.3,-6.96
